timestamp,temperature,hour,day_of_year
2025-01-01 16:30:00,-3.9926877758952255,16.5,1
2025-01-01 16:45:00,-3.3740826402115713,16.75,1
2025-01-01 17:00:00,-3.1857427118818253,17.0,1
2025-01-01 17:15:00,-3.6255091513456987,17.25,1
2025-01-01 17:30:00,-3.454390352428118,17.5,1
2025-01-01 17:45:00,-2.6011673201272973,17.75,1
2025-01-01 18:00:00,-2.75049388059868,18.0,1
2025-01-01 18:15:00,-1.9478229639535716,18.25,1
2025-01-01 18:30:00,-3.711781852534264,18.5,1
2025-01-01 18:45:00,-3.3384616350947764,18.75,1
2025-01-01 19:00:00,-3.440604367997739,19.0,1
2025-01-01 19:15:00,-3.785064543372529,19.25,1
2025-01-01 19:30:00,-3.893473380416591,19.5,1
2025-01-01 19:45:00,-5.259465806751323,19.75,1
2025-01-01 20:00:00,-5.5115343021979655,20.0,1
2025-01-01 20:15:00,-5.419685565639599,20.25,1
2025-01-01 20:30:00,-4.674297012939876,20.5,1
2025-01-01 20:45:00,-5.1777314394120895,20.75,1
2025-01-01 21:00:00,-5.843442194376635,21.0,1
2025-01-01 21:15:00,-6.304541499407044,21.25,1
2025-01-01 21:30:00,-5.904353909861107,21.5,1
2025-01-01 21:45:00,-5.887525749667203,21.75,1
2025-01-01 22:00:00,-6.397252456849942,22.0,1
2025-01-01 22:15:00,-6.2654847162149405,22.25,1
2025-01-01 22:30:00,-6.398987550963268,22.5,1
2025-01-01 22:45:00,-6.01096441370235,22.75,1
2025-01-01 23:00:00,-6.651937645006658,23.0,1
2025-01-01 23:15:00,-7.042459995043031,23.25,1
2025-01-01 23:30:00,-7.457385471115221,23.5,1
2025-01-01 23:45:00,-8.498677140965846,23.75,1
2025-01-02 00:00:00,-8.435379946955951,0.0,2
2025-01-02 00:15:00,-8.398517979194915,0.25,2
2025-01-02 00:30:00,-8.518260507584461,0.5,2
2025-01-02 00:45:00,-8.775992384992783,0.75,2
2025-01-02 01:00:00,-9.7284230905017,1.0,2
2025-01-02 01:15:00,-10.034475180705908,1.25,2
2025-01-02 01:30:00,-10.275515489315305,1.5,2
2025-01-02 01:45:00,-10.776274501929674,1.75,2
2025-01-02 02:00:00,-10.862434436037336,2.0,2
2025-01-02 02:15:00,-10.599140234461046,2.25,2
2025-01-02 02:30:00,-9.452832958412204,2.5,2
2025-01-02 02:45:00,-9.382986104733025,2.75,2
2025-01-02 03:00:00,-9.258138692003495,3.0,2
2025-01-02 03:15:00,-9.32916980345049,3.25,2
2025-01-02 03:30:00,-10.492871568043064,3.5,2
2025-01-02 03:45:00,-10.451893937781067,3.75,2
2025-01-02 04:00:00,-10.349059596369257,4.0,2
2025-01-02 04:15:00,-8.79703222319406,4.25,2
2025-01-02 04:30:00,-8.902825627104944,4.5,2
2025-01-02 04:45:00,-8.693283375991436,4.75,2
2025-01-02 05:00:00,-8.681772801262923,5.0,2
2025-01-02 05:15:00,-9.33657751019058,5.25,2
2025-01-02 05:30:00,-8.55672504477557,5.5,2
2025-01-02 05:45:00,-8.035070514814967,5.75,2
2025-01-02 06:00:00,-7.500464305547082,6.0,2
2025-01-02 06:15:00,-7.997085174891937,6.25,2
2025-01-02 06:30:00,-7.065698707076095,6.5,2
2025-01-02 06:45:00,-7.847757126884921,6.75,2
2025-01-02 07:00:00,-7.381599771732695,7.0,2
2025-01-02 07:15:00,-5.960794929299489,7.25,2
2025-01-02 07:30:00,-6.503988619264052,7.5,2
2025-01-02 07:45:00,-6.750068891592039,7.75,2
2025-01-02 08:00:00,-6.569157401931177,8.0,2
2025-01-02 08:15:00,-6.744406419116441,8.25,2
2025-01-02 08:30:00,-7.5248645841507855,8.5,2
2025-01-02 08:45:00,-7.2809045414787015,8.75,2
2025-01-02 09:00:00,-7.714344007101322,9.0,2
2025-01-02 09:15:00,-7.191853275802551,9.25,2
2025-01-02 09:30:00,-7.519228973208653,9.5,2
2025-01-02 09:45:00,-6.337256692100071,9.75,2
2025-01-02 10:00:00,-6.603684381394187,10.0,2
2025-01-02 10:15:00,-6.570262534411875,10.25,2
2025-01-02 10:30:00,-5.848191639367821,10.5,2
2025-01-02 10:45:00,-6.380758907036433,10.75,2
2025-01-02 11:00:00,-6.004522206050879,11.0,2
2025-01-02 11:15:00,-4.993050580341679,11.25,2
2025-01-02 11:30:00,-5.775661744597303,11.5,2
2025-01-02 11:45:00,-5.439598933483372,11.75,2
2025-01-02 12:00:00,-5.071928250318241,12.0,2
2025-01-02 12:15:00,-4.407240869040827,12.25,2
2025-01-02 12:30:00,-4.985850850136503,12.5,2
2025-01-02 12:45:00,-5.585472878521327,12.75,2
2025-01-02 13:00:00,-5.050554742240278,13.0,2
2025-01-02 13:15:00,-4.679273551693832,13.25,2
2025-01-02 13:30:00,-4.357397257072963,13.5,2
2025-01-02 13:45:00,-3.9980035174908584,13.75,2
2025-01-02 14:00:00,-4.277424414785321,14.0,2
2025-01-02 14:15:00,-4.001446386063976,14.25,2
2025-01-02 14:30:00,-3.7096676975052065,14.5,2
2025-01-02 14:45:00,-4.044746993417872,14.75,2
2025-01-02 15:00:00,-2.823701017113758,15.0,2
2025-01-02 15:15:00,-2.508428793493178,15.25,2
2025-01-02 15:30:00,-3.218369846592945,15.5,2
2025-01-02 15:45:00,-2.7952343042135377,15.75,2
2025-01-02 16:00:00,-3.3838506399551713,16.0,2
2025-01-02 16:15:00,-2.8984987683860175,16.25,2
2025-01-02 16:30:00,-2.2276450840139073,16.5,2
2025-01-02 16:45:00,-2.7915965379753764,16.75,2
2025-01-02 17:00:00,-2.2711109435092727,17.0,2
2025-01-02 17:15:00,-2.121641419708936,17.25,2
2025-01-02 17:30:00,-1.749088897903279,17.5,2
2025-01-02 17:45:00,-0.7656474778245825,17.75,2
2025-01-02 18:00:00,-1.1322564317498434,18.0,2
2025-01-02 18:15:00,-1.801293200854809,18.25,2
2025-01-02 18:30:00,-2.5342068601258467,18.5,2
2025-01-02 18:45:00,-3.2021585191418254,18.75,2
2025-01-02 19:00:00,-3.4093698936886976,19.0,2
2025-01-02 19:15:00,-3.3710591828961607,19.25,2
2025-01-02 19:30:00,-3.3889720256135103,19.5,2
2025-01-02 19:45:00,-3.0910987388795377,19.75,2
2025-01-02 20:00:00,-3.311740603318621,20.0,2
2025-01-02 20:15:00,-2.671786697807535,20.25,2
2025-01-02 20:30:00,-3.1090804308480866,20.5,2
2025-01-02 20:45:00,-1.7474676371460678,20.75,2
2025-01-02 21:00:00,-1.723949359554147,21.0,2
2025-01-02 21:15:00,-2.604016727843785,21.25,2
2025-01-02 21:30:00,-3.5803840262548277,21.5,2
2025-01-02 21:45:00,-3.5872722229218668,21.75,2
2025-01-02 22:00:00,-4.027982567525732,22.0,2
2025-01-02 22:15:00,-3.8939866630441724,22.25,2
2025-01-02 22:30:00,-3.9201152997242037,22.5,2
2025-01-02 22:45:00,-4.280665827489699,22.75,2
2025-01-02 23:00:00,-5.094742839320184,23.0,2
2025-01-02 23:15:00,-6.275179219353179,23.25,2
2025-01-02 23:30:00,-6.760854822597,23.5,2
2025-01-02 23:45:00,-6.44476555460148,23.75,2
2025-01-03 00:00:00,-6.533119401055137,0.0,3
2025-01-03 00:15:00,-7.495185198700765,0.25,3
2025-01-03 00:30:00,-7.5589909583664845,0.5,3
2025-01-03 00:45:00,-7.492479445358669,0.75,3
2025-01-03 01:00:00,-8.189912420542226,1.0,3
2025-01-03 01:15:00,-8.228001159446062,1.25,3
2025-01-03 01:30:00,-8.31854336679723,1.5,3
2025-01-03 01:45:00,-9.121297707608216,1.75,3
2025-01-03 02:00:00,-8.978492309380206,2.0,3
2025-01-03 02:15:00,-8.715083449821597,2.25,3
2025-01-03 02:30:00,-8.144587011511868,2.5,3
2025-01-03 02:45:00,-7.612343881619571,2.75,3
2025-01-03 03:00:00,-8.55688517150386,3.0,3
2025-01-03 03:15:00,-9.18072993601082,3.25,3
2025-01-03 03:30:00,-8.891292073320631,3.5,3
2025-01-03 03:45:00,-8.605934557140978,3.75,3
2025-01-03 04:00:00,-8.322227500427402,4.0,3
2025-01-03 04:15:00,-6.03756667296406,4.25,3
2025-01-03 04:30:00,-5.8230998032585175,4.5,3
2025-01-03 04:45:00,-5.2668489651351,4.75,3
2025-01-03 05:00:00,-4.833146857894748,5.0,3
2025-01-03 05:15:00,-4.588054923867634,5.25,3
2025-01-03 05:30:00,-4.920196222870832,5.5,3
2025-01-03 05:45:00,-4.575857587316477,5.75,3
2025-01-03 06:00:00,-5.152236253762146,6.0,3
2025-01-03 06:15:00,-5.362435915658353,6.25,3
2025-01-03 06:30:00,-5.695384091272301,6.5,3
2025-01-03 06:45:00,-5.655429352196597,6.75,3
2025-01-03 07:00:00,-4.2619125001201885,7.0,3
2025-01-03 07:15:00,-5.431428276816369,7.25,3
2025-01-03 07:30:00,-4.994714921061606,7.5,3
2025-01-03 07:45:00,-5.943811060672955,7.75,3
2025-01-03 08:00:00,-6.1458624649764815,8.0,3
2025-01-03 08:15:00,-5.386519308732254,8.25,3
2025-01-03 08:30:00,-5.2656033560521704,8.5,3
2025-01-03 08:45:00,-5.822087389789668,8.75,3
2025-01-03 09:00:00,-6.119962840190402,9.0,3
2025-01-03 09:15:00,-5.553281872650519,9.25,3
2025-01-03 09:30:00,-5.848844241626801,9.5,3
2025-01-03 09:45:00,-5.550168115820649,9.75,3
2025-01-03 10:00:00,-5.358345350596045,10.0,3
2025-01-03 10:15:00,-5.58460271656437,10.25,3
2025-01-03 10:30:00,-4.113246418379244,10.5,3
2025-01-03 10:45:00,-3.613377439565398,10.75,3
2025-01-03 11:00:00,-4.726756587019157,11.0,3
2025-01-03 11:15:00,-4.4512703348776075,11.25,3
2025-01-03 11:30:00,-4.6932352450487,11.5,3
2025-01-03 11:45:00,-4.010295635291719,11.75,3
2025-01-03 12:00:00,-4.3452125654128615,12.0,3
2025-01-03 12:15:00,-4.2544756517356825,12.25,3
2025-01-03 12:30:00,-3.7952389618406706,12.5,3
2025-01-03 12:45:00,-3.142341129007926,12.75,3
2025-01-03 13:00:00,-3.7625977591979236,13.0,3
2025-01-03 13:15:00,-3.8342801253217815,13.25,3
2025-01-03 13:30:00,-3.9895893276897296,13.5,3
2025-01-03 13:45:00,-4.248124145288243,13.75,3
2025-01-03 14:00:00,-3.0474220962596075,14.0,3
2025-01-03 14:15:00,-2.728976604091182,14.25,3
2025-01-03 14:30:00,-3.4328632568526056,14.5,3
2025-01-03 14:45:00,-2.802121518135922,14.75,3
2025-01-03 15:00:00,-1.4890433332179924,15.0,3
2025-01-03 15:15:00,-0.9049888859182542,15.25,3
2025-01-03 15:30:00,-1.8916048783349093,15.5,3
2025-01-03 15:45:00,-2.2189420227442618,15.75,3
2025-01-03 16:00:00,-1.4910778771861626,16.0,3
2025-01-03 16:15:00,-1.996876448457641,16.25,3
2025-01-03 16:30:00,-1.7996277005053243,16.5,3
2025-01-03 16:45:00,-1.4274470973124815,16.75,3
2025-01-03 17:00:00,-2.109008598955102,17.0,3
2025-01-03 17:15:00,-2.2506823926179123,17.25,3
2025-01-03 17:30:00,-4.309327519506837,17.5,3
2025-01-03 17:45:00,-4.950234506919383,17.75,3
2025-01-03 18:00:00,-5.111572861690329,18.0,3
2025-01-03 18:15:00,-5.877721517827943,18.25,3
2025-01-03 18:30:00,-4.893306585991562,18.5,3
2025-01-03 18:45:00,-5.81154894630849,18.75,3
2025-01-03 19:00:00,-6.105702264596809,19.0,3
2025-01-03 19:15:00,-6.058466339451572,19.25,3
2025-01-03 19:30:00,-5.2429026631296205,19.5,3
2025-01-03 19:45:00,-6.209802184246467,19.75,3
2025-01-03 20:00:00,-5.584052626827047,20.0,3
2025-01-03 20:15:00,-5.696103363389527,20.25,3
2025-01-03 20:30:00,-6.411930754405187,20.5,3
2025-01-03 20:45:00,-6.239652027502823,20.75,3
2025-01-03 21:00:00,-6.247125056314842,21.0,3
2025-01-03 21:15:00,-6.746503933855671,21.25,3
2025-01-03 21:30:00,-6.830963590827764,21.5,3
2025-01-03 21:45:00,-7.195626652281842,21.75,3
2025-01-03 22:00:00,-7.253362199896383,22.0,3
2025-01-03 22:15:00,-6.988848975447937,22.25,3
2025-01-03 22:30:00,-6.192195518569698,22.5,3
2025-01-03 22:45:00,-7.137761291207839,22.75,3
2025-01-03 23:00:00,-6.020713345450462,23.0,3
2025-01-03 23:15:00,-7.41682038344371,23.25,3
2025-01-03 23:30:00,-7.668199619772928,23.5,3
2025-01-03 23:45:00,-7.467214437286836,23.75,3
2025-01-04 00:00:00,-7.463928105276462,0.0,4
2025-01-04 00:15:00,-8.005249819389746,0.25,4
2025-01-04 00:30:00,-8.271952927952299,0.5,4
2025-01-04 00:45:00,-8.696401746508911,0.75,4
2025-01-04 01:00:00,-9.156559207709128,1.0,4
2025-01-04 01:15:00,-8.728404388467196,1.25,4
2025-01-04 01:30:00,-8.614256116955687,1.5,4
2025-01-04 01:45:00,-9.13180090907092,1.75,4
2025-01-04 02:00:00,-8.66299411933976,2.0,4
2025-01-04 02:15:00,-8.56706121747842,2.25,4
2025-01-04 02:30:00,-8.165688177579757,2.5,4
2025-01-04 02:45:00,-7.886501494947382,2.75,4
2025-01-04 03:00:00,-8.487736636757854,3.0,4
2025-01-04 03:15:00,-8.888057542314504,3.25,4
2025-01-04 03:30:00,-8.473502178046052,3.5,4
2025-01-04 03:45:00,-8.150686216758187,3.75,4
2025-01-04 04:00:00,-8.210912561434592,4.0,4
2025-01-04 04:15:00,-8.1726601289179,4.25,4
2025-01-04 04:30:00,-7.426972906340543,4.5,4
2025-01-04 04:45:00,-7.826408348862387,4.75,4
2025-01-04 05:00:00,-7.508467387638485,5.0,4
2025-01-04 05:15:00,-7.641355022609304,5.25,4
2025-01-04 05:30:00,-7.761872512514248,5.5,4
2025-01-04 05:45:00,-7.071158271726522,5.75,4
2025-01-04 06:00:00,-6.563418521453034,6.0,4
2025-01-04 06:15:00,-6.072452447421692,6.25,4
2025-01-04 06:30:00,-5.2949834740566475,6.5,4
2025-01-04 06:45:00,-5.311158802604167,6.75,4
2025-01-04 07:00:00,-4.914065460869124,7.0,4
2025-01-04 07:15:00,-5.116359921101109,7.25,4
2025-01-04 07:30:00,-4.912240446586917,7.5,4
2025-01-04 07:45:00,-4.975499548116296,7.75,4
2025-01-04 08:00:00,-4.884191525443563,8.0,4
2025-01-04 08:15:00,-4.48378852255062,8.25,4
2025-01-04 08:30:00,-4.937088761638009,8.5,4
2025-01-04 08:45:00,-3.6074972916065704,8.75,4
2025-01-04 09:00:00,-4.190107216571277,9.0,4
2025-01-04 09:15:00,-4.855766381202139,9.25,4
2025-01-04 09:30:00,-4.052692323235878,9.5,4
2025-01-04 09:45:00,-3.498274400008757,9.75,4
2025-01-04 10:00:00,-3.0614893712602367,10.0,4
2025-01-04 10:15:00,-2.634192626747984,10.25,4
2025-01-04 10:30:00,-2.6036407227457175,10.5,4
2025-01-04 10:45:00,-3.097524205112399,10.75,4
2025-01-04 11:00:00,-2.97569463523629,11.0,4
2025-01-04 11:15:00,-3.3054967720667516,11.25,4
2025-01-04 11:30:00,-2.622171084850275,11.5,4
2025-01-04 11:45:00,-2.6420423240494375,11.75,4
2025-01-04 12:00:00,-3.06471977371346,12.0,4
2025-01-04 12:15:00,-3.1615578865095477,12.25,4
2025-01-04 12:30:00,-2.811760094301266,12.5,4
2025-01-04 12:45:00,-3.0652823354725203,12.75,4
2025-01-04 13:00:00,-3.462103348742504,13.0,4
2025-01-04 13:15:00,-3.2014531851547314,13.25,4
2025-01-04 13:30:00,-2.9560111912173137,13.5,4
2025-01-04 13:45:00,-3.1779466352630843,13.75,4
2025-01-04 14:00:00,-3.3722011111320027,14.0,4
2025-01-04 14:15:00,-3.1408266221644507,14.25,4
2025-01-04 14:30:00,-3.93599066404238,14.5,4
2025-01-04 14:45:00,-4.674836413502588,14.75,4
2025-01-04 15:00:00,-4.972029928422247,15.0,4
2025-01-04 15:15:00,-4.960919560350831,15.25,4
2025-01-04 15:30:00,-4.646117229743845,15.5,4
2025-01-04 15:45:00,-3.659518080335561,15.75,4
2025-01-04 16:00:00,-3.1047183131587275,16.0,4
2025-01-04 16:15:00,-3.200737334950926,16.25,4
2025-01-04 16:30:00,-3.220536726073106,16.5,4
2025-01-04 16:45:00,-3.84314729228402,16.75,4
2025-01-04 17:00:00,-3.8584107207553897,17.0,4
2025-01-04 17:15:00,-4.049630484073691,17.25,4
2025-01-04 17:30:00,-3.879471540292707,17.5,4
2025-01-04 17:45:00,-4.423110950275589,17.75,4
2025-01-04 18:00:00,-4.147189093923562,18.0,4
2025-01-04 18:15:00,-3.2927748600561575,18.25,4
2025-01-04 18:30:00,-3.481840079305296,18.5,4
2025-01-04 18:45:00,-3.3710726198764767,18.75,4
2025-01-04 19:00:00,-3.108664150604226,19.0,4
2025-01-04 19:15:00,-3.529983012046661,19.25,4
2025-01-04 19:30:00,-3.570677006070686,19.5,4
2025-01-04 19:45:00,-3.7516388667387544,19.75,4
2025-01-04 20:00:00,-3.8876126235014254,20.0,4
2025-01-04 20:15:00,-4.553952391581614,20.25,4
2025-01-04 20:30:00,-4.722796128728685,20.5,4
2025-01-04 20:45:00,-4.612956103960178,20.75,4
2025-01-04 21:00:00,-3.9500312109853835,21.0,4
2025-01-04 21:15:00,-3.628088556560449,21.25,4
2025-01-04 21:30:00,-2.617955924959264,21.5,4
2025-01-04 21:45:00,-3.4220036837737293,21.75,4
2025-01-04 22:00:00,-3.212651107775143,22.0,4
2025-01-04 22:15:00,-3.436958110453104,22.25,4
2025-01-04 22:30:00,-2.455137766255257,22.5,4
2025-01-04 22:45:00,-3.3293551065392015,22.75,4
2025-01-04 23:00:00,-4.18588837668543,23.0,4
2025-01-04 23:15:00,-4.861626115708463,23.25,4
2025-01-04 23:30:00,-6.423536756514138,23.5,4
2025-01-04 23:45:00,-6.952732136117797,23.75,4
2025-01-05 00:00:00,-7.598747487285111,0.0,5
2025-01-05 00:15:00,-7.6689738676002595,0.25,5
2025-01-05 00:30:00,-7.622064225702403,0.5,5
2025-01-05 00:45:00,-6.657003571243923,0.75,5
2025-01-05 01:00:00,-6.294755708909047,1.0,5
2025-01-05 01:15:00,-6.865091209595704,1.25,5
2025-01-05 01:30:00,-7.596862153409238,1.5,5
2025-01-05 01:45:00,-7.453873614266046,1.75,5
2025-01-05 02:00:00,-8.400356038019392,2.0,5
2025-01-05 02:15:00,-7.402551261173035,2.25,5
2025-01-05 02:30:00,-6.838947454575882,2.5,5
2025-01-05 02:45:00,-7.284869809822737,2.75,5
2025-01-05 03:00:00,-8.446158320815593,3.0,5
2025-01-05 03:15:00,-7.699612936306089,3.25,5
2025-01-05 03:30:00,-7.861065484063534,3.5,5
2025-01-05 03:45:00,-7.191888109813069,3.75,5
2025-01-05 04:00:00,-8.243653147776044,4.0,5
2025-01-05 04:15:00,-8.63326704753652,4.25,5
2025-01-05 04:30:00,-8.627482883319267,4.5,5
2025-01-05 04:45:00,-8.583241092909606,4.75,5
2025-01-05 05:00:00,-8.825234430396302,5.0,5
2025-01-05 05:15:00,-8.396735155546178,5.25,5
2025-01-05 05:30:00,-8.988922936562503,5.5,5
2025-01-05 05:45:00,-8.981024507738523,5.75,5
2025-01-05 06:00:00,-8.800337175904144,6.0,5
2025-01-05 06:15:00,-8.376439719119311,6.25,5
2025-01-05 06:30:00,-7.8395605773594585,6.5,5
2025-01-05 06:45:00,-8.415364217538908,6.75,5
2025-01-05 07:00:00,-9.192169265971119,7.0,5
2025-01-05 07:15:00,-8.227259533546505,7.25,5
2025-01-05 07:30:00,-7.862172396424199,7.5,5
2025-01-05 07:45:00,-8.148405672516226,7.75,5
2025-01-05 08:00:00,-7.02542218909636,8.0,5
2025-01-05 08:15:00,-6.805109308564766,8.25,5
2025-01-05 08:30:00,-5.94329377791472,8.5,5
2025-01-05 08:45:00,-5.777773092677743,8.75,5
2025-01-05 09:00:00,-4.411268571921763,9.0,5
2025-01-05 09:15:00,-3.2836092929446368,9.25,5
2025-01-05 09:30:00,-3.4028441690304954,9.5,5
2025-01-05 09:45:00,-2.7724285349417026,9.75,5
2025-01-05 10:00:00,-2.358635724738331,10.0,5
2025-01-05 10:15:00,-1.521762407609173,10.25,5
2025-01-05 10:30:00,-2.1178891704454585,10.5,5
2025-01-05 10:45:00,-1.6855266440197916,10.75,5
2025-01-05 11:00:00,-1.0441736767471905,11.0,5
2025-01-05 11:15:00,-2.118945977468023,11.25,5
2025-01-05 11:30:00,-2.789420997945599,11.5,5
2025-01-05 11:45:00,-3.935679608871263,11.75,5
2025-01-05 12:00:00,-3.9594647358422526,12.0,5
2025-01-05 12:15:00,-3.387651270367578,12.25,5
2025-01-05 12:30:00,-2.372334747945352,12.5,5
2025-01-05 12:45:00,-2.264576723555463,12.75,5
2025-01-05 13:00:00,-1.2303702891960935,13.0,5
2025-01-05 13:15:00,-2.0550175862873097,13.25,5
2025-01-05 13:30:00,-3.0353431538874194,13.5,5
2025-01-05 13:45:00,-2.981909858687172,13.75,5
2025-01-05 14:00:00,-2.6723378348970295,14.0,5
2025-01-05 14:15:00,-2.634236004751715,14.25,5
2025-01-05 14:30:00,-3.825775685876234,14.5,5
2025-01-05 14:45:00,-3.7785561661061617,14.75,5
2025-01-05 15:00:00,-4.471607853274337,15.0,5
2025-01-05 15:15:00,-3.955074530528361,15.25,5
2025-01-05 15:30:00,-3.6565765745906997,15.5,5
2025-01-05 15:45:00,-4.168021360986497,15.75,5
2025-01-05 16:00:00,-4.4101364248018715,16.0,5
2025-01-05 16:15:00,-4.979872376508522,16.25,5
2025-01-05 16:30:00,-4.936334359174734,16.5,5
2025-01-05 16:45:00,-4.2979724123236815,16.75,5
2025-01-05 17:00:00,-4.870241480371064,17.0,5
2025-01-05 17:15:00,-4.5346645321321315,17.25,5
2025-01-05 17:30:00,-4.851456281993836,17.5,5
2025-01-05 17:45:00,-5.325297046688675,17.75,5
2025-01-05 18:00:00,-5.379506238374936,18.0,5
2025-01-05 18:15:00,-6.003677886668975,18.25,5
2025-01-05 18:30:00,-6.32354321666072,18.5,5
2025-01-05 18:45:00,-7.029854906942984,18.75,5
2025-01-05 19:00:00,-5.819167946206503,19.0,5
2025-01-05 19:15:00,-5.842479281031617,19.25,5
2025-01-05 19:30:00,-6.321246102849632,19.5,5
2025-01-05 19:45:00,-6.243252619971912,19.75,5
2025-01-05 20:00:00,-6.380052565203625,20.0,5
2025-01-05 20:15:00,-6.5899493827337015,20.25,5
2025-01-05 20:30:00,-6.3026012819414525,20.5,5
2025-01-05 20:45:00,-5.957466045300029,20.75,5
2025-01-05 21:00:00,-6.415701975569549,21.0,5
2025-01-05 21:15:00,-6.8909274600397445,21.25,5
2025-01-05 21:30:00,-7.173990383186711,21.5,5
2025-01-05 21:45:00,-8.670376357379698,21.75,5
2025-01-05 22:00:00,-9.63050671431033,22.0,5
2025-01-05 22:15:00,-8.823194896991879,22.25,5
2025-01-05 22:30:00,-7.89835593276656,22.5,5
2025-01-05 22:45:00,-8.164245874850435,22.75,5
2025-01-05 23:00:00,-7.928656951198648,23.0,5
2025-01-05 23:15:00,-7.870258979437297,23.25,5
2025-01-05 23:30:00,-6.159459225525319,23.5,5
2025-01-05 23:45:00,-5.714046460150741,23.75,5
2025-01-06 00:00:00,-6.042651761647628,0.0,6
2025-01-06 00:15:00,-6.853626943318847,0.25,6
2025-01-06 00:30:00,-8.015788274357178,0.5,6
2025-01-06 00:45:00,-8.034046758869357,0.75,6
2025-01-06 01:00:00,-8.62639127694245,1.0,6
2025-01-06 01:15:00,-9.586733591628391,1.25,6
2025-01-06 01:30:00,-10.030694674469338,1.5,6
2025-01-06 01:45:00,-10.709470915110998,1.75,6
2025-01-06 02:00:00,-9.688123439724322,2.0,6
2025-01-06 02:15:00,-9.195195339706741,2.25,6
2025-01-06 02:30:00,-9.2537793984098,2.5,6
2025-01-06 02:45:00,-8.408859464325523,2.75,6
2025-01-06 03:00:00,-8.43901674348102,3.0,6
2025-01-06 03:15:00,-9.021291106559051,3.25,6
2025-01-06 03:30:00,-8.133428886229112,3.5,6
